user_id,item_id,score,rank,generated_at
User_2170,Item_276,0.12557187318534047,2,2026-09-10 14:40:53.446644+00:00
User_2170,Item_1822,0.12430160996709466,3,2026-09-10 14:40:53.446644+00:00
User_2170,Item_234,0.1238481739414273,4,2026-09-10 14:40:53.446644+00:00
User_2170,Item_1329,0.12204727266853595,5,2026-09-10 14:40:53.446644+00:00
User_2170,Item_839,0.11806776160929243,6,2026-09-10 14:40:53.446644+00:00
User_2170,Item_260,0.1146800387262026,7,2026-09-10 14:40:53.446644+00:00
User_2170,Item_1919,0.11360322537262953,8,2026-09-10 14:40:53.446644+00:00
User_2170,Item_1672,0.11313901575653915,9,2026-09-10 14:40:53.446644+00:00
User_2170,Item_247,0.11292710761399223,10,2026-09-10 14:40:53.446644+00:00
User_3272,Item_276,0.14813530287851326,1,2026-09-10 14:40:53.446644+00:00
User_3272,Item_595,0.14069825452144732,2,2026-09-10 14:40:53.446644+00:00
User_3272,Item_1424,0.12899415185395077,3,2026-09-10 14:40:53.446644+00:00
User_3272,Item_1685,0.12381032131619593,4,2026-09-10 14:40:53.446644+00:00
User_3272,Item_286,0.11943534398648946,5,2026-09-10 14:40:53.446644+00:00
User_3272,Item_343,0.11828107437321611,6,2026-09-10 14:40:53.446644+00:00
User_3272,Item_507,0.11570553069940112,7,2026-09-10 14:40:53.446644+00:00
User_3272,Item_1938,0.11541167559184501,8,2026-09-10 14:40:53.446644+00:00
User_3272,Item_1904,0.1149196495644317,9,2026-09-10 14:40:53.446644+00:00
User_3272,Item_1617,0.1145138810768293,10,2026-09-10 14:40:53.446644+00:00
User_899,Item_1710,0.14246110398106415,1,2026-09-10 14:40:53.446644+00:00
User_899,Item_1061,0.1313540714022012,2,2026-09-10 14:40:53.446644+00:00
User_899,Item_445,0.1296395835691948,3,2026-09-10 14:40:53.446644+00:00
User_899,Item_413,0.12689338361670413,4,2026-09-10 14:40:53.446644+00:00
User_899,Item_307,0.12689338361670413,5,2026-09-10 14:40:53.446644+00:00
User_899,Item_846,0.12470426697383975,6,2026-09-10 14:40:53.446644+00:00
User_899,Item_374,0.12464783045614566,7,2026-09-10 14:40:53.446644+00:00
User_899,Item_1687,0.12464783045614566,8,2026-09-10 14:40:53.446644+00:00
User_899,Item_1905,0.12439423085714281,9,2026-09-10 14:40:53.446644+00:00
User_899,Item_1717,0.12346428478446032,10,2026-09-10 14:40:53.446644+00:00
User_4882,Item_1061,0.12477754938058344,1,2026-09-10 14:40:53.446644+00:00
User_4882,Item_1905,0.1205729186531182,2,2026-09-10 14:40:53.446644+00:00
User_4882,Item_333,0.11998897970268257,3,2026-09-10 14:40:53.446644+00:00
User_4882,Item_260,0.11822627631760825,4,2026-09-10 14:40:53.446644+00:00
User_4882,Item_1717,0.11748138967050387,5,2026-09-10 14:40:53.446644+00:00
User_4882,Item_507,0.1170138073006837,6,2026-09-10 14:40:53.446644+00:00
User_4882,Item_286,0.1170138073006837,7,2026-09-10 14:40:53.446644+00:00
User_4882,Item_1963,0.11696621399172387,8,2026-09-10 14:40:53.446644+00:00
User_4882,Item_839,0.11692607642041228,9,2026-09-10 14:40:53.446644+00:00
User_4882,Item_1904,0.11689768545127244,10,2026-09-10 14:40:53.446644+00:00
User_1296,Item_1061,0.12477754938058344,1,2026-09-10 14:40:53.446644+00:00
User_1296,Item_1905,0.12415125923636912,2,2026-09-10 14:40:53.446644+00:00
User_1296,Item_1120,0.1208426919319635,3,2026-09-10 14:40:53.446644+00:00
User_1296,Item_165,0.118658893575419,4,2026-09-10 14:40:53.446644+00:00
User_1296,Item_1938,0.11793224855230067,5,2026-09-10 14:40:53.446644+00:00
User_1296,Item_1976,0.11767515848463879,6,2026-09-10 14:40:53.446644+00:00
User_1296,Item_1848,0.11762916330015824,7,2026-09-10 14:40:53.446644+00:00
User_1296,Item_124,0.11762916330015824,8,2026-09-10 14:40:53.446644+00:00
User_1296,Item_1638,0.11762916330015824,9,2026-09-10 14:40:53.446644+00:00
User_1296,Item_276,0.11739059848308966,10,2026-09-10 14:40:53.446644+00:00
User_872,Item_299,0.1427564253904025,1,2026-09-10 14:40:53.446644+00:00
User_872,Item_595,0.11794874527474625,2,2026-09-10 14:40:53.446644+00:00
User_872,Item_1717,0.117249076293138,3,2026-09-10 14:40:53.446644+00:00
User_872,Item_746,0.11588587150620663,4,2026-09-10 14:40:53.446644+00:00
User_872,Item_450,0.11582896482278088,5,2026-09-10 14:40:53.446644+00:00
User_872,Item_139,0.11548294797401312,6,2026-09-10 14:40:53.446644+00:00
User_872,Item_1581,0.11541341974016664,7,2026-09-10 14:40:53.446644+00:00
User_872,Item_1904,0.11457021515476547,8,2026-09-10 14:40:53.446644+00:00
User_872,Item_276,0.11415678602773661,9,2026-09-10 14:40:53.446644+00:00
User_872,Item_1130,0.11405738922491528,10,2026-09-10 14:40:53.446644+00:00
User_1324,Item_276,0.14021232546054416,1,2026-09-10 14:40:53.446644+00:00
User_1324,Item_1329,0.12355623757751541,2,2026-09-10 14:40:53.446644+00:00
User_1324,Item_507,0.12281995374239414,3,2026-09-10 14:40:53.446644+00:00
User_1324,Item_1460,0.11929519999179318,4,2026-09-10 14:40:53.446644+00:00
User_1324,Item_1938,0.11354208761000845,5,2026-09-10 14:40:53.446644+00:00
User_1324,Item_264,0.1131410509088425,6,2026-09-10 14:40:53.446644+00:00
User_1324,Item_503,0.11313901575653915,7,2026-09-10 14:40:53.446644+00:00
User_1324,Item_1672,0.11313901575653915,8,2026-09-10 14:40:53.446644+00:00
User_1324,Item_1617,0.11297198522677787,9,2026-09-10 14:40:53.446644+00:00
User_1324,Item_704,0.11265166777622394,10,2026-09-10 14:40:53.446644+00:00
User_2974,Item_276,0.1325168235242185,1,2026-09-10 14:40:53.446644+00:00
User_2974,Item_507,0.12671955977249058,2,2026-09-10 14:40:53.446644+00:00
User_2974,Item_1329,0.12400700229384021,3,2026-09-10 14:40:53.446644+00:00
User_2974,Item_264,0.11627330284759746,4,2026-09-10 14:40:53.446644+00:00
User_2974,Item_1938,0.11582639112823709,5,2026-09-10 14:40:53.446644+00:00
User_2974,Item_1617,0.11521251093715058,6,2026-09-10 14:40:53.446644+00:00
User_2974,Item_1061,0.11432360655502126,7,2026-09-10 14:40:53.446644+00:00
User_2974,Item_704,0.1137300646075202,8,2026-09-10 14:40:53.446644+00:00
User_2974,Item_1077,0.11352728164604071,9,2026-09-10 14:40:53.446644+00:00
User_2974,Item_286,0.11348764164785605,10,2026-09-10 14:40:53.446644+00:00
User_3982,Item_145,0.13723196289932213,1,2026-09-10 14:40:53.446644+00:00
User_3982,Item_1461,0.127972993753569,2,2026-09-10 14:40:53.446644+00:00
User_3982,Item_199,0.12635351077993998,3,2026-09-10 14:40:53.446644+00:00
User_3982,Item_1905,0.1254081159500663,4,2026-09-10 14:40:53.446644+00:00
User_3982,Item_1132,0.12504311219412742,5,2026-09-10 14:40:53.446644+00:00
User_3982,Item_624,0.12219584356415641,6,2026-09-10 14:40:53.446644+00:00
User_3982,Item_1745,0.12200044525363717,7,2026-09-10 14:40:53.446644+00:00
User_3982,Item_907,0.11971163396325686,8,2026-09-10 14:40:53.446644+00:00
User_3982,Item_848,0.11803024046924523,9,2026-09-10 14:40:53.446644+00:00
User_3982,Item_260,0.11792822992584844,10,2026-09-10 14:40:53.446644+00:00
User_3894,Item_1919,0.1253256125891869,1,2026-09-10 14:40:53.446644+00:00
User_3894,Item_507,0.12397646893887765,2,2026-09-10 14:40:53.446644+00:00
User_3894,Item_1905,0.12303684412368471,3,2026-09-10 14:40:53.446644+00:00
User_3894,Item_1131,0.12144163365600198,4,2026-09-10 14:40:53.446644+00:00
User_3894,Item_1061,0.12135892505974495,5,2026-09-10 14:40:53.446644+00:00
User_3894,Item_145,0.11886189438606128,6,2026-09-10 14:40:53.446644+00:00
User_3894,Item_1904,0.11848556439427196,7,2026-09-10 14:40:53.446644+00:00
User_3894,Item_1329,0.11783147620123247,8,2026-09-10 14:40:53.446644+00:00
User_3894,Item_234,0.11687216540040866,9,2026-09-10 14:40:53.446644+00:00
User_3894,Item_1617,0.11600193257170444,10,2026-09-10 14:40:53.446644+00:00
User_4418,Item_1905,0.14691814164584158,1,2026-09-10 14:40:53.446644+00:00
User_4418,Item_1617,0.14092310268740663,2,2026-09-10 14:40:53.446644+00:00
User_4418,Item_234,0.13787861561842793,3,2026-09-10 14:40:53.446644+00:00
User_4418,Item_1061,0.13118816040948314,4,2026-09-10 14:40:53.446644+00:00
User_4418,Item_844,0.1304468180414013,5,2026-09-10 14:40:53.446644+00:00
User_4418,Item_907,0.11946890114209531,6,2026-09-10 14:40:53.446644+00:00
User_4418,Item_1277,0.11936475246420239,7,2026-09-10 14:40:53.446644+00:00
User_4418,Item_276,0.11583089604090514,8,2026-09-10 14:40:53.446644+00:00
User_4418,Item_1919,0.11516677546975324,9,2026-09-10 14:40:53.446644+00:00
User_4418,Item_1848,0.11505347793371717,10,2026-09-10 14:40:53.446644+00:00
User_4240,Item_1938,0.12617849147674667,1,2026-09-10 14:40:53.446644+00:00
User_4240,Item_507,0.12027304086866789,2,2026-09-10 14:40:53.446644+00:00
User_4240,Item_1713,0.11923428530092124,3,2026-09-10 14:40:53.446644+00:00
User_4240,Item_1729,0.11822444698762204,4,2026-09-10 14:40:53.446644+00:00
User_4240,Item_259,0.11658594392530702,5,2026-09-10 14:40:53.446644+00:00
User_4240,Item_730,0.11580628175837851,6,2026-09-10 14:40:53.446644+00:00
User_4240,Item_420,0.1157888693790694,7,2026-09-10 14:40:53.446644+00:00
User_4240,Item_1617,0.11381239993170773,8,2026-09-10 14:40:53.446644+00:00
User_4240,Item_1329,0.1132835057985195,9,2026-09-10 14:40:53.446644+00:00
User_4240,Item_276,0.11252675429148343,10,2026-09-10 14:40:53.446644+00:00
User_1805,Item_507,0.1258406971461992,1,2026-09-10 14:40:53.446644+00:00
User_1805,Item_907,0.12308802509708236,2,2026-09-10 14:40:53.446644+00:00
User_1805,Item_1329,0.12169100734651872,3,2026-09-10 14:40:53.446644+00:00
User_1805,Item_234,0.12127954557245343,4,2026-09-10 14:40:53.446644+00:00
User_1805,Item_1938,0.11954320456976326,5,2026-09-10 14:40:53.446644+00:00
User_1805,Item_459,0.11436512437397298,6,2026-09-10 14:40:53.446644+00:00
User_1805,Item_1821,0.11373331845179671,7,2026-09-10 14:40:53.446644+00:00
User_1805,Item_1617,0.11354307603926538,8,2026-09-10 14:40:53.446644+00:00
User_1805,Item_1919,0.11347633313925627,9,2026-09-10 14:40:53.446644+00:00
User_1805,Item_264,0.11335978734044733,10,2026-09-10 14:40:53.446644+00:00
User_581,Item_507,0.12821923528732607,1,2026-09-10 14:40:53.446644+00:00
User_581,Item_276,0.12130444709342428,2,2026-09-10 14:40:53.446644+00:00
User_581,Item_247,0.11920407938098157,3,2026-09-10 14:40:53.446644+00:00
User_581,Item_1617,0.11711719530951349,4,2026-09-10 14:40:53.446644+00:00
User_581,Item_1938,0.11708876408760585,5,2026-09-10 14:40:53.446644+00:00
User_581,Item_1199,0.11443877946639276,6,2026-09-10 14:40:53.446644+00:00
User_581,Item_848,0.11441102742089648,7,2026-09-10 14:40:53.446644+00:00
User_581,Item_1919,0.11357425763221872,8,2026-09-10 14:40:53.446644+00:00
User_581,Item_1397,0.11345340675890186,9,2026-09-10 14:40:53.446644+00:00
User_581,Item_459,0.11324878132092397,10,2026-09-10 14:40:53.446644+00:00
User_4678,Item_127,0.1169294930490585,1,2026-09-10 14:40:53.446644+00:00
User_4678,Item_146,0.11559471837268093,2,2026-09-10 14:40:53.446644+00:00
User_4678,Item_115,0.11463867651484477,3,2026-09-10 14:40:53.446644+00:00
User_4678,Item_573,0.11389811713864496,4,2026-09-10 14:40:53.446644+00:00
User_4678,Item_1426,0.11354991328792202,5,2026-09-10 14:40:53.446644+00:00
User_4678,Item_507,0.11338348362795267,6,2026-09-10 14:40:53.446644+00:00
User_4678,Item_276,0.11310186158556353,7,2026-09-10 14:40:53.446644+00:00
User_4678,Item_848,0.11280958933787177,8,2026-09-10 14:40:53.446644+00:00
User_4678,Item_1351,0.11272285968523998,9,2026-09-10 14:40:53.446644+00:00
User_4678,Item_1722,0.11255544648406907,10,2026-09-10 14:40:53.446644+00:00
User_795,Item_1654,0.13103227567345072,1,2026-09-10 14:40:53.446644+00:00
User_795,Item_1036,0.12440186151799439,2,2026-09-10 14:40:53.446644+00:00
User_795,Item_363,0.12327713638963515,3,2026-09-10 14:40:53.446644+00:00
User_795,Item_758,0.12016263317957311,4,2026-09-10 14:40:53.446644+00:00
User_795,Item_1989,0.11955131828097011,5,2026-09-10 14:40:53.446644+00:00
User_795,Item_1069,0.11720933476196559,6,2026-09-10 14:40:53.446644+00:00
User_795,Item_1627,0.1171547279379527,7,2026-09-10 14:40:53.446644+00:00
User_795,Item_1755,0.116882594539111,8,2026-09-10 14:40:53.446644+00:00
User_795,Item_1372,0.116882594539111,9,2026-09-10 14:40:53.446644+00:00
User_795,Item_1270,0.116882594539111,10,2026-09-10 14:40:53.446644+00:00
User_807,Item_663,0.15036776895206008,1,2026-09-10 14:40:53.446644+00:00
User_807,Item_844,0.13562763110043394,2,2026-09-10 14:40:53.446644+00:00
User_807,Item_1717,0.12253270018009733,3,2026-09-10 14:40:53.446644+00:00
User_807,Item_839,0.11931250931076817,4,2026-09-10 14:40:53.446644+00:00
User_807,Item_264,0.11874970533690071,5,2026-09-10 14:40:53.446644+00:00
User_807,Item_1905,0.11707411099348088,6,2026-09-10 14:40:53.446644+00:00
User_807,Item_1329,0.11696368219345105,7,2026-09-10 14:40:53.446644+00:00
User_807,Item_333,0.11664662515988529,8,2026-09-10 14:40:53.446644+00:00
User_807,Item_1061,0.11517804935089607,9,2026-09-10 14:40:53.446644+00:00
User_807,Item_1809,0.11496379691189403,10,2026-09-10 14:40:53.446644+00:00
User_3676,Item_1681,0.14868144792800242,1,2026-09-10 14:40:53.446644+00:00
User_3676,Item_1424,0.14677548120488337,2,2026-09-10 14:40:53.446644+00:00
User_3676,Item_1313,0.1467615856957778,3,2026-09-10 14:40:53.446644+00:00
User_3676,Item_1147,0.14593904218338227,4,2026-09-10 14:40:53.446644+00:00
User_3676,Item_343,0.14420898840221785,5,2026-09-10 14:40:53.446644+00:00
User_3676,Item_667,0.14365290213258003,6,2026-09-10 14:40:53.446644+00:00
User_3676,Item_1056,0.13314235924551246,7,2026-09-10 14:40:53.446644+00:00
User_3676,Item_1512,0.12976145465635958,8,2026-09-10 14:40:53.446644+00:00
User_3676,Item_1048,0.12744802751165213,9,2026-09-10 14:40:53.446644+00:00
User_3676,Item_1214,0.12744802751165213,10,2026-09-10 14:40:53.446644+00:00
User_4509,Item_1061,0.1319836861559598,1,2026-09-10 14:40:53.446644+00:00
User_4509,Item_260,0.13141793959205317,2,2026-09-10 14:40:53.446644+00:00
User_4509,Item_1905,0.13070509966921828,3,2026-09-10 14:40:53.446644+00:00
User_4509,Item_907,0.12256049160445792,4,2026-09-10 14:40:53.446644+00:00
User_4509,Item_333,0.11970668594269504,5,2026-09-10 14:40:53.446644+00:00
User_4509,Item_234,0.1177544599817042,6,2026-09-10 14:40:53.446644+00:00
User_4509,Item_1736,0.11641639782960783,7,2026-09-10 14:40:53.446644+00:00
User_4509,Item_1617,0.11634142281475349,8,2026-09-10 14:40:53.446644+00:00
User_4509,Item_1919,0.11569161535732957,9,2026-09-10 14:40:53.446644+00:00
User_4509,Item_969,0.11438184660338256,10,2026-09-10 14:40:53.446644+00:00
User_1363,Item_972,0.1312338034902899,1,2026-09-10 14:40:53.446644+00:00
User_1363,Item_1424,0.12437603532468719,2,2026-09-10 14:40:53.446644+00:00
User_1363,Item_343,0.12346036435776969,3,2026-09-10 14:40:53.446644+00:00
User_1363,Item_1905,0.120789809557257,4,2026-09-10 14:40:53.446644+00:00
User_1363,Item_260,0.11633831104647123,5,2026-09-10 14:40:53.446644+00:00
User_1363,Item_1624,0.11610176795157212,6,2026-09-10 14:40:53.446644+00:00
User_1363,Item_1938,0.11574452650112332,7,2026-09-10 14:40:53.446644+00:00
User_1363,Item_1617,0.11574452650112332,8,2026-09-10 14:40:53.446644+00:00
User_1363,Item_937,0.11482064014834574,9,2026-09-10 14:40:53.446644+00:00
User_1363,Item_397,0.11448153157845668,10,2026-09-10 14:40:53.446644+00:00
User_18,Item_1216,0.21853594234732268,1,2026-09-10 14:40:53.446644+00:00
User_18,Item_618,0.14254718702503857,2,2026-09-10 14:40:53.446644+00:00
User_18,Item_1149,0.14008238207325185,3,2026-09-10 14:40:53.446644+00:00
User_18,Item_758,0.139301921577086,4,2026-09-10 14:40:53.446644+00:00
User_18,Item_40,0.13331740280539198,5,2026-09-10 14:40:53.446644+00:00
User_18,Item_1589,0.12646937267256012,6,2026-09-10 14:40:53.446644+00:00
User_18,Item_1471,0.12570106140768117,7,2026-09-10 14:40:53.446644+00:00
User_18,Item_1129,0.12387422389637963,8,2026-09-10 14:40:53.446644+00:00
User_18,Item_648,0.12387422389637963,9,2026-09-10 14:40:53.446644+00:00
User_18,Item_856,0.12208832461773045,10,2026-09-10 14:40:53.446644+00:00
User_1556,Item_276,0.13495502116289607,1,2026-09-10 14:40:53.446644+00:00
User_1556,Item_595,0.13311752323360432,2,2026-09-10 14:40:53.446644+00:00
User_1556,Item_1905,0.1193392271610771,3,2026-09-10 14:40:53.446644+00:00
User_1556,Item_333,0.11858559996910048,4,2026-09-10 14:40:53.446644+00:00
User_1556,Item_1061,0.11829394230723275,5,2026-09-10 14:40:53.446644+00:00
User_1556,Item_907,0.1173679605457027,6,2026-09-10 14:40:53.446644+00:00
User_1556,Item_507,0.11630931107692066,7,2026-09-10 14:40:53.446644+00:00
User_1556,Item_1617,0.11380269711428445,8,2026-09-10 14:40:53.446644+00:00
User_1556,Item_704,0.1135685272928025,9,2026-09-10 14:40:53.446644+00:00
User_1556,Item_762,0.1135685272928025,10,2026-09-10 14:40:53.446644+00:00
User_2570,Item_1938,0.14738057604010066,1,2026-09-10 14:40:53.446644+00:00
User_2570,Item_1822,0.12736766848632824,2,2026-09-10 14:40:53.446644+00:00
User_2570,Item_286,0.12545460324628743,3,2026-09-10 14:40:53.446644+00:00
User_2570,Item_234,0.12437717029608271,4,2026-09-10 14:40:53.446644+00:00
User_2570,Item_507,0.12432036548857747,5,2026-09-10 14:40:53.446644+00:00
User_2570,Item_1329,0.11838359090245784,6,2026-09-10 14:40:53.446644+00:00
User_2570,Item_1617,0.1156768264820205,7,2026-09-10 14:40:53.446644+00:00
User_2570,Item_746,0.11385741041148786,8,2026-09-10 14:40:53.446644+00:00
User_2570,Item_1919,0.11339069703731461,9,2026-09-10 14:40:53.446644+00:00
